iteration,chain,ρ,σ,θ,δ,h,ϕ,prop_ss,prop_ii,p_detect,φ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
248,1,3.661192836641479,15.224214676957928,0.9888840035747003,0.43530505422950905,0.9847547694409582,0.8625383407014438,0.6540180487404076,0.8482161973801517,0.6302986014850334,6.121715695480865,-85.39298169750938,31.0,1.0,0.9577098109612772,-85.39298169750938,98.11377792510953,-0.3789233494578639,0.48607394106345225,5.0,0.0,0.12652862089578848,0.12652862089578848
249,1,4.324223964485571,25.266856817128794,0.8745771758308682,0.5699128380135539,0.8390692103302773,0.751778823112585,0.47113299308391887,0.8829558933203433,0.8073764676052554,1.828329369304466,-84.21206197136483,31.0,1.0,0.7107453167429951,-84.21206197136483,93.07167774830613,0.2137145148433035,2.742780886862505,4.0,0.0,0.12652862089578848,0.12652862089578848
250,1,3.4190457826757137,14.646855306046875,0.8715188372526228,0.5503309281794986,0.9971797277769222,0.6152145885109594,0.8741246945284995,0.9035941973086491,0.5187900731303149,3.4145152859206926,-87.47067311245102,31.0,1.0,0.5310205539474536,-87.47067311245102,101.35862168963116,-0.013183530181819947,11.053703962800569,5.0,0.0,0.12652862089578848,0.12652862089578848
251,1,3.730711892570311,15.795861963888322,0.9885633421000383,0.26421464844398507,0.8047350942070175,0.09378268373198757,0.47505506977291656,0.968410751346168,0.8308105659964442,2.7221480390296646,-85.93307266735823,31.0,1.0,0.9787261863054662,-85.93307266735823,89.9315396471994,0.018731005652966815,0.07592820595682781,5.0,0.0,0.15980035918579205,0.15980035918579205
252,1,3.372979496013304,19.11035194564065,0.9247999032449209,0.5808018615610601,0.9526270926524468,0.652594763959167,0.9440761249927081,0.9628177626561177,0.19341416995839994,6.8096307355329735,-84.79919019091622,31.0,1.0,0.7596049843628349,-84.79919019091622,87.06101218650745,0.04072323705962333,0.8278335583574687,5.0,0.0,0.12652862089578848,0.12652862089578848
253,1,4.688593342177334,23.96128855848001,0.6552200659112115,0.5282097890183073,0.9690969612558847,0.7705260061051379,0.9108552597004538,0.8607278898975,0.8520291199971906,3.668689033453417,-85.32015627500763,31.0,1.0,0.97426677860537,-85.32015627500763,91.57201380946344,0.3549633839702153,-0.49243470289691516,5.0,0.0,0.12652862089578848,0.12652862089578848
254,1,5.426415037753465,39.44785386042508,0.6468424925485987,0.9143282481410129,0.9913860874330328,0.9343898943165614,0.6191390563842316,0.9885666909267847,0.8702735345906651,4.17784381679837,-92.01451633075578,15.0,1.0,0.8269597156272408,-92.01451633075578,93.65993904660344,0.25196849758238216,0.4158177801177203,4.0,0.0,0.11625313769351753,0.11625313769351753
255,1,4.711616838233559,29.925344770645232,0.9987031480044858,0.7027176163827497,0.7957367000994628,0.24173549525085158,0.7290803355401888,0.9733235941181906,0.660862907361671,9.269785208323905,-87.81811770154403,7.0,1.0,0.005814360363178463,-87.81811770154403,96.21484802180731,0.0,245.3886038956462,3.0,0.0,0.14521442197190154,0.14521442197190154
256,1,4.362935714957041,32.24880003036858,0.970038186188346,0.8045329387210741,0.8611089405034357,0.3924920863199875,0.6599308092207931,0.8738905394455538,0.16129263304888095,3.346232170918174,-90.22768490200836,31.0,1.0,0.8213424583582156,-90.22768490200836,94.69697233264466,0.40043522342287474,-1.8788653492354115,5.0,0.0,0.11625313769351753,0.11625313769351753
257,1,3.971998243395558,22.487202385049983,0.930211754391443,0.3117762122873898,0.7513035549206456,0.5011559225537469,0.34578127928743724,0.8562234603292393,0.8728148266118333,3.0564397375247,-85.27523904302161,31.0,1.0,0.69277710138023,-85.27523904302161,89.07376299438452,0.09148629468879221,2.2938446340155423,4.0,0.0,0.11625313769351753,0.11625313769351753
258,1,4.546361109370649,21.573641094601133,0.9638277681512534,0.5197384517974671,0.9039247219554893,0.6760659679605915,0.14457144526626906,0.8718291633425159,0.9893977250716083,2.3722194071669875,-87.97261117261137,31.0,1.0,0.9917170124663179,-87.97261117261137,93.4070352939492,-0.04381047739171606,-0.25105226404079417,5.0,0.0,0.14521442197190154,0.14521442197190154
259,1,3.7993312483709207,16.56184672142223,0.971714578905755,0.08138229510580103,0.7106766467566933,0.21521896872392876,0.3407180327310727,0.6316240454552231,0.5145203965490198,2.1040315259169002,-85.67337534843253,63.0,1.0,0.5327768388880766,-85.67337534843253,91.46715220621876,0.39777835600288824,1.5406193926726672,5.0,0.0,0.14521442197190154,0.14521442197190154
260,1,3.4951837570413535,11.802852773330374,0.7471995510747582,0.08150766050859642,0.959891896869798,0.6710526375472077,0.8026248435372417,0.8772490108586567,0.8829163318483731,6.549009150055656,-85.1209485218007,31.0,1.0,0.9646571132254737,-85.1209485218007,89.11694719409718,0.00838797800874147,0.35583856567980376,5.0,0.0,0.14521442197190154,0.14521442197190154
261,1,4.814986251730502,26.47234916219021,0.8410424669822917,0.6948971876659824,0.9030754537532723,0.021496913223293793,0.8713999508358256,0.7866750839812374,0.9826107430198815,6.709919007914622,-86.31205829042142,31.0,1.0,0.9426045083023419,-86.31205829042142,90.17497561082335,-0.546074613156506,-0.546074613156506,5.0,0.0,0.14521442197190154,0.14521442197190154
262,1,3.8416686257469648,17.850366442899997,0.9891590249283936,0.6036711474171371,0.9447054632210006,0.022691842637785117,0.8513274682870535,0.8218616973585475,0.6334620140385684,10.419287042998045,-86.77850505868086,7.0,1.0,0.0005908545352995914,-86.77850505868086,98.89610309730213,0.0,521.5619142435374,2.0,0.0,0.11625313769351753,0.11625313769351753
263,1,3.86076040218533,19.131163396724183,0.7661552023510388,0.31434827262840537,0.9037809922247518,0.5593766385825396,0.8787158407439594,0.8969502491125294,0.5183046706145741,2.9868508227986865,-81.98748919106961,31.0,1.0,0.9643800374592695,-81.98748919106961,87.12868767574022,-0.008446112231737857,0.255300857872399,5.0,0.0,0.11625313769351753,0.11625313769351753
264,1,4.152402221591818,20.847382276293537,0.8944696059404577,0.43609383301388555,0.8273167105439917,0.28562541195514357,0.8759459711402837,0.8704147115394223,0.6445780494062295,7.932742450164967,-81.40520656946475,31.0,1.0,0.9950098793556279,-81.40520656946475,84.32053175070827,-0.6935493306476559,-0.7450923477409077,4.0,0.0,0.15980035918579205,0.15980035918579205
265,1,4.037895658810633,18.653260858540552,0.9835408938483806,0.2980081440837463,0.7681188072565159,0.20923164793326138,0.35497819284488497,0.7157672133445316,0.8247492457583765,2.120728892142478,-84.58754232942289,31.0,1.0,0.9681142205967094,-84.58754232942289,89.26222766166251,-0.00500239902123667,0.15450357962190253,5.0,0.0,0.12652862089578848,0.12652862089578848
266,1,4.356734422781363,24.609408282655416,0.7044861964133664,0.16831385379703112,0.7150081604426102,0.27219394359809557,0.9731071481696099,0.9682810526437746,0.5869721877966431,4.527489182296636,-84.36178995175713,15.0,1.0,0.02633949390609697,-84.36178995175713,90.12223730764936,0.0,34.89415152274276,4.0,0.0,0.11625313769351753,0.11625313769351753
267,1,3.644690525907448,17.32232247925815,0.9331483032031289,0.08470131271004488,0.6667803119854315,0.6394384880611358,0.6180651567315728,0.943680696110958,0.6575275775074187,1.0345636725925678,-87.79947084404296,31.0,1.0,0.9976189193582271,-87.79947084404296,92.01350897419904,-0.02405194200754579,-0.38516016834289246,5.0,0.0,0.12652862089578848,0.12652862089578848
268,1,4.406575049599961,20.8547764757154,0.773927017849063,0.03480238752100403,0.7077762311635013,0.022898410360660277,0.772268324766895,0.983272542035572,0.999849331268736,5.796247737457971,-94.6755014810577,7.0,1.0,0.1485799948342284,-94.6755014810577,97.95281807678732,-0.01507635253351225,271.67947506664234,2.0,0.0,0.14521442197190154,0.14521442197190154
269,1,3.6668430319895284,20.9456192570365,0.9312323569555543,0.2750930533990634,0.8467346607287587,0.1054848954515804,0.41704019090814953,0.04054832092280192,0.4619289445206889,1.6982529955625127,-90.04969222366032,31.0,1.0,0.9730084354958264,-90.04969222366032,93.58833851356725,0.03607985644889311,0.11470382451037153,5.0,0.0,0.11625313769351753,0.11625313769351753
270,1,4.0275710937048075,18.836503894479037,0.7702370835990622,0.25919574104474036,0.9391795160960261,0.3032200990923027,0.5177325355927299,0.5338094802491956,0.6059899258857353,3.382514569097408,-82.94781446252863,31.0,1.0,0.9277342388929509,-82.94781446252863,89.49662538970087,0.06841599703845702,0.20435418671480932,5.0,0.0,0.12652862089578848,0.12652862089578848
271,1,4.499260346861594,23.917935896418296,0.6263797370942844,0.18874818000860688,0.8334962344623231,0.833464090064029,0.4355328863913734,0.7737008359811464,0.973226356714359,3.4191301754427355,-84.44361330866215,31.0,1.0,0.9791645123696369,-84.44361330866215,86.23476338320434,-0.15641705559511365,0.426065832603129,5.0,0.0,0.14521442197190154,0.14521442197190154
272,1,4.187196967530311,16.163568585590635,0.8383558775544989,0.24890692083977234,0.9315674880121055,0.8939610298088063,0.9058341123885583,0.9842935478248441,0.8235947777397288,1.5751976517142157,-91.4582885483836,31.0,1.0,0.748059120141954,-91.4582885483836,96.00389219231124,0.12003945895688162,3.300159541709604,5.0,0.0,0.11625313769351753,0.11625313769351753
273,1,3.56498949277535,14.4523400799872,0.7749335507579466,0.1930517000670003,0.9077199465443961,0.007040625881531364,0.9244405566498751,0.981838098837447,0.6168739546239492,6.661832987348891,-87.13559849595298,31.0,1.0,0.9904570930032505,-87.13559849595298,92.80264744837146,-0.12099141745822806,-0.12241029027890704,5.0,0.0,0.14521442197190154,0.14521442197190154
274,1,3.848372260517083,20.14703254665366,0.8268093607569282,0.44626005008373,0.9307031510590167,0.4254615474658464,0.7750744808132154,0.7812390925780833,0.3751508875531803,6.27009909768922,-81.64487472761466,31.0,1.0,0.9380519688820405,-81.64487472761466,86.9229398433329,0.021729223557613864,0.3106025952289144,5.0,0.0,0.12652862089578848,0.12652862089578848
275,1,4.595872506464555,22.80688805974672,0.562989059140133,0.13988640788284934,0.8253242019713567,0.028571626788825487,0.7459922108602275,0.9715888800227779,0.8868897939263146,2.343037189644581,-87.53831796306848,15.0,1.0,0.29681181266208617,-87.53831796306848,93.14683090616742,1.3277087908409584,3.220151181756904,4.0,0.0,0.14521442197190154,0.14521442197190154
276,1,4.159342435207944,22.677186182415127,0.8183833125756976,0.6754161366734073,0.9422217269602243,0.5456342695139483,0.15719758136027007,0.9511769464414738,0.38665609843563586,2.1958530268002794,-86.27723399577604,31.0,1.0,0.799794453395761,-86.27723399577604,89.8706231096226,-0.5361200393189591,2.998413794402822,5.0,0.0,0.14521442197190154,0.14521442197190154
277,1,3.5267446439091743,17.861410970605952,0.7307485665276188,0.22237714970846387,0.9098420657557496,0.17994376355495179,0.5577298295431486,0.6008569613402954,0.6101929633839315,1.795811046457671,-84.55497204887232,31.0,1.0,0.9065463347303955,-84.55497204887232,91.02526598865863,-0.2574493004139953,-0.47706080543552787,5.0,0.0,0.15980035918579205,0.15980035918579205
278,1,4.038815306624851,21.382501871444525,0.9131762124368833,0.6511838497686624,0.952377355965401,0.14085586502468,0.636427229639163,0.671118938125273,0.6819810786459909,3.780408123615721,-82.81339653173904,31.0,1.0,0.7744230324639411,-82.81339653173904,86.83068584037143,0.1878788956062607,0.8034747217960927,4.0,0.0,0.12652862089578848,0.12652862089578848
279,1,4.1210133841327306,21.029093216071665,0.8231023485269654,0.3347931433564403,0.7734515544561956,0.0033540743359842234,0.9761377701792805,0.960998742238707,0.9156301339249567,6.348896646047443,-89.42993288566399,79.0,1.0,0.030439621241227875,-89.42993288566399,96.40184562797573,-0.7185300444751022,43.10965984267811,6.0,0.0,0.14521442197190154,0.14521442197190154
280,1,3.111264002171223,12.864781536558704,0.9277065820773488,0.20059640588513572,0.9358709258020566,0.7149636241824037,0.9822097770038031,0.9621580908367318,0.42475986845434616,4.792339632373562,-88.06072031833645,31.0,1.0,0.8048180732518267,-88.06072031833645,91.31832700657056,0.46271289631488344,1.1644955822748813,5.0,0.0,0.12652862089578848,0.12652862089578848
281,1,3.6645745556688216,16.220004854306772,0.87161598752227,0.30801857988730047,0.9413592730277123,0.8555842837671858,0.4843987685065464,0.7373705778931499,0.9585743167676681,4.436808446051766,-86.10580661142191,31.0,1.0,0.703799321121298,-86.10580661142191,90.06527839899327,0.7121619058738986,1.138540623535519,5.0,0.0,0.12652862089578848,0.12652862089578848
282,1,3.9510191561025314,17.002418126103336,0.99248726011338,0.14538410512241484,0.7603431834469679,0.2776707843688428,0.8799875562958779,0.7926877403582316,0.87720475282171,4.330067663385824,-85.05620188293305,31.0,1.0,0.9599951347519683,-85.05620188293305,92.95211171907214,-0.8125353525747272,-1.1851161088854525,4.0,0.0,0.14521442197190154,0.14521442197190154
283,1,4.376628238596946,24.944337578191146,0.9678924432224945,0.5550406938766922,0.803541204341296,0.7751152633129734,0.4898329640116959,0.6860858218807292,0.7871058783955385,6.633836972039044,-83.66724812454702,31.0,1.0,0.8641006914963194,-83.66724812454702,89.227903073364,-0.026042928653254194,17.151117880775885,4.0,0.0,0.15980035918579205,0.15980035918579205
284,1,3.4363527904401523,15.254852130074681,0.8619807961009628,0.3210926374562642,0.93819186175581,0.5045651945512922,0.7555768968174683,0.7838773631814997,0.780757548956102,1.9987024745094755,-83.93593353681113,31.0,1.0,0.36300652314741416,-83.93593353681113,89.46317030384199,1.1444115606728644,1.698684333504545,5.0,0.0,0.12652862089578848,0.12652862089578848
285,1,4.279049034618621,24.458786224477457,0.7716858574561593,0.2880800176384002,0.7876523868779514,0.2385732138906984,0.51174283029606,0.6415496701674068,0.8692765148754985,2.0037412576272278,-83.61709815352981,31.0,1.0,0.9247306569297696,-83.61709815352981,88.97518095256662,0.07657288410997865,0.46085821010882455,5.0,0.0,0.14521442197190154,0.14521442197190154
286,1,3.385654866437904,12.492655790538938,0.9136389901201653,0.01830606161430297,0.8680398890206199,0.7548124452455158,0.2742717510436978,0.8225313418872991,0.9994950889556304,2.2157371894697135,-92.82299821223282,31.0,1.0,0.9282602739408755,-92.82299821223282,96.36625180084617,0.08065431124200018,0.7078538577372484,5.0,0.0,0.15980035918579205,0.15980035918579205
287,1,4.390725245100899,24.00537540579283,0.9840036629324711,0.6567318898158927,0.8928834380527172,0.4081763323139666,0.3276814820835207,0.8573360773571271,0.6775238547688532,5.218109132250743,-82.98266796282593,31.0,1.0,0.5173807635900033,-82.98266796282593,88.20047188413105,-1.233926541718219,22.086667809364513,4.0,0.0,0.11625313769351753,0.11625313769351753
288,1,3.7284080265585344,17.48190896883179,0.8049719925679794,0.37114796705685826,0.9614498481985392,0.24783353002564482,0.5567931455725201,0.8596671537528879,0.5040126823267447,5.630396985011282,-81.80325113073094,31.0,1.0,0.9434557933132985,-81.80325113073094,87.51286139669294,-0.09417973665361501,0.7331425950549004,5.0,0.0,0.11625313769351753,0.11625313769351753
289,1,4.875378301854934,27.115826468123224,0.4953354703405331,0.37372048305711997,0.9955534008275604,0.0049884945701568675,0.990611803684036,0.9471108661799614,0.9800629882778642,4.573780434837607,-94.58885762838352,7.0,1.0,0.14285714691704668,-94.58885762838352,97.98303313262572,-0.17011642810932415,107.00845562896927,3.0,0.0,0.14521442197190154,0.14521442197190154
290,1,3.5146411516852796,20.173985647802436,0.8620685734678989,0.4809791259746433,0.8664726853989447,0.5109084639322847,0.917222575809634,0.9332112213306885,0.29995374531542457,11.13451376185334,-85.3996558813039,31.0,1.0,0.7979069469088504,-85.3996558813039,96.31645869593886,-0.8118377388144893,4.24591600439166,5.0,0.0,0.11625313769351753,0.11625313769351753
291,1,3.52997239306171,14.941380495142013,0.6949540053385866,0.17294501478808114,0.9759314197908712,0.22012088634883464,0.9080064177963122,0.40444776085027934,0.5550277758378714,5.274125888608401,-87.90055757588212,31.0,1.0,0.8482345134839793,-87.90055757588212,92.7586987690619,0.31583142161011324,2.130579936483386,5.0,0.0,0.14521442197190154,0.14521442197190154
292,1,4.093174207871717,21.628458558263162,0.7832431771406558,0.2524560925203067,0.7586413029153574,0.1584975537308454,0.46909500621299605,0.9743233189936114,0.6366567062926672,3.018607612994187,-83.1159639687716,31.0,1.0,0.9802443824444004,-83.1159639687716,86.82037743764438,-0.07995989895623268,-0.351126579797139,4.0,0.0,0.15980035918579205,0.15980035918579205
293,1,4.1755128509562995,18.130696121895266,0.7962157442516565,0.23516498811495207,0.8874760902267308,0.7644785850373345,0.9256878902302746,0.6386000651611679,0.9351951491009544,6.046882846745146,-84.50088630092357,31.0,1.0,0.2761172657831443,-84.50088630092357,91.17906549199361,-0.23518809094937865,35.83543694356999,4.0,0.0,0.11625313769351753,0.11625313769351753
294,1,2.5239947160721976,13.29378966559846,0.7261317139084873,0.20722750324308753,0.9694699995260526,0.26072787367437217,0.6330991964562971,0.9463569624159894,0.2636878488931319,2.2091443588454855,-88.89818117306179,31.0,1.0,0.8872522779745988,-88.89818117306179,93.34120395918052,0.004328340775302308,1.5507655822997606,5.0,0.0,0.12652862089578848,0.12652862089578848
295,1,2.454790482560829,10.786760809080665,0.9342479907050933,0.3494469227511674,0.9971280830949812,0.1343473894910928,0.9224657011842753,0.7005201100490956,0.5275425427364181,1.9555380538532992,-91.77012962464173,31.0,1.0,0.47581536408035036,-91.77012962464173,95.700666496261,0.7319573799606758,1.6142793605260266,5.0,0.0,0.14521442197190154,0.14521442197190154
296,1,4.373747995399211,22.19479748566761,0.7091312847274319,0.5738922469430899,0.9479242831932535,0.3454447034766294,0.4371729397948103,0.7099402515924572,0.7471900295673699,1.8754154482412253,-85.38008078325602,17.0,1.0,0.3421473965831119,-85.38008078325602,94.62259510009835,-0.6866857064672445,Inf,4.0,1.0,0.15980035918579205,0.15980035918579205
297,1,4.6588957075004265,23.545983377324756,0.9530893048816764,0.3200303305442714,0.6564909003991608,0.0008388743935965353,0.8900869478342666,0.6364921603284355,0.6817023079712555,2.491137115791855,-93.58567100434858,15.0,1.0,0.10366731492675811,-93.58567100434858,101.80653599743273,-0.5249847743628919,42.74983837215012,4.0,0.0,0.12652862089578848,0.12652862089578848
298,1,5.067082320830451,34.38740785751153,0.9666783641399641,0.8136007553246708,0.8118587796668236,0.16598511330365062,0.8508268465586655,0.5522224840976285,0.6573966729077743,3.4752208476038957,-85.5557954591381,15.0,1.0,0.6516600092167049,-85.5557954591381,93.55140356594134,-4.898998239185289,16.849036958165925,4.0,0.0,0.15980035918579205,0.15980035918579205
299,1,4.442715617928127,26.365789455931626,0.760304477750517,0.6219466702279974,0.9146804094775935,0.6083808905683981,0.9224524225452315,0.8616964247137389,0.918012624452577,6.194913972083558,-84.38726221151512,31.0,1.0,0.8202332831824961,-84.38726221151512,87.49230267198739,0.13863362535677481,2.4083814149901457,5.0,0.0,0.11625313769351753,0.11625313769351753
300,1,3.911192299301218,19.50543972397215,0.7036979058160348,0.0022225029316651555,0.6871546755606718,0.7245496266397788,0.9992620215938861,0.906990814598207,0.6480508634077676,2.976247784052461,-92.07084539808,31.0,1.0,0.9476300646624642,-92.07084539808,100.84446802925707,-0.013855615252069242,0.49013585982064,5.0,0.0,0.11625313769351753,0.11625313769351753
301,1,4.050731822932162,19.019833064662535,0.9290515641403685,0.5067933260961022,0.9153245118894294,0.29526075558132947,0.3404745567727865,0.9184416258312601,0.8269571992902678,6.171685760106455,-82.17177389361245,31.0,1.0,0.8706777937005463,-82.17177389361245,84.17788400210883,-1.2204273252294513,1.7305369407308575,5.0,0.0,0.11625313769351753,0.11625313769351753
302,1,3.691141597652849,14.683875632295885,0.8684018522572082,0.1738410524407376,0.9054458248136709,0.24321492012413864,0.3369301796478114,0.9264012498893204,0.9346515583898037,5.9837946782220195,-84.81412855207574,15.0,1.0,0.734305443930021,-84.81412855207574,93.2840044441879,-0.4097484447900399,13.251645523153499,4.0,0.0,0.14521442197190154,0.14521442197190154
303,1,4.003746406196249,30.58369363353049,0.7778872732275488,0.8436743648861585,0.94871652759563,0.32895677435677956,0.7692342262435176,0.8254398378579034,0.1457054170724932,8.98906657273108,-86.05363296735254,31.0,1.0,0.5517458039107058,-86.05363296735254,96.54990197635871,-0.281306557320562,35.947998156653824,5.0,0.0,0.14521442197190154,0.14521442197190154
304,1,3.6711309063095228,18.743574106442807,0.9903557387412938,0.6403344230593024,0.9698770542250978,0.01297481950807345,0.8679491953723912,0.8349157090706107,0.42112150050762553,7.096199340113952,-87.21329144242854,15.0,1.0,0.5998790521150735,-87.21329144242854,89.02513899166772,-0.21371258660111891,100.30536283840128,4.0,0.0,0.11625313769351753,0.11625313769351753
305,1,3.7975343135649138,21.891521846595275,0.9607510514883189,0.7082091530645921,0.9573223325674491,0.1856153558519154,0.46348629841271227,0.908111538580466,0.31027564442121686,6.956253544310353,-83.64717973715597,63.0,1.0,0.988124289029278,-83.64717973715597,89.7572731426775,-0.1542969539633816,-0.17715962228835735,5.0,0.0,0.12652862089578848,0.12652862089578848
306,1,4.600855962110532,24.409392578885157,0.9748738716284943,0.2648745320737217,0.6150145461444423,0.4947533667526891,0.6597923378847752,0.8478036133540907,0.8223008658774243,1.6744706622685992,-85.69673870985181,31.0,1.0,0.49869909921234995,-85.69673870985181,90.78258607679747,-0.2651474470795705,2.207035082210851,5.0,0.0,0.15980035918579205,0.15980035918579205
307,1,3.802204727765339,21.47590671722122,0.9315941149837148,0.4045174055052977,0.7830490142057664,0.8800408566154154,0.8531380360108737,0.920717742601852,0.6626549461005208,3.6140900262879407,-85.4448194933189,31.0,1.0,0.9555605171315299,-85.4448194933189,87.74043915755908,-0.0953504675589727,-1.0014952466055576,5.0,0.0,0.12652862089578848,0.12652862089578848
308,1,3.7530059738826465,12.659974177385223,0.7789782807610709,0.015027988720094735,0.9142916420490915,0.11676234627626278,0.3072521250831431,0.41352039450109807,0.9334097581675915,1.666468408191241,-90.31217265292133,31.0,1.0,0.8938153263617357,-90.31217265292133,97.58016839813851,-0.43174373489253526,0.8503140805493814,4.0,0.0,0.12652862089578848,0.12652862089578848
309,1,4.387951353194528,23.603516243944092,0.9466101174776661,0.6883332083349212,0.9004415429133282,0.7396051329499223,0.2469292932753252,0.8410813655359449,0.5943441194652455,2.228462907111771,-84.42059163441297,31.0,1.0,0.8936670214056193,-84.42059163441297,88.12787939719615,-0.0867465851188598,9.089133788920023,5.0,0.0,0.11625313769351753,0.11625313769351753
310,1,4.201535542918326,24.043646758896408,0.9258794155241309,0.15885647270714126,0.6813719642948993,0.16339862840532524,0.8532138755834503,0.5045569641542956,0.8955195675099095,1.753193263568619,-87.00002394578411,31.0,1.0,0.9737626780023096,-87.00002394578411,91.25168015048568,0.0858949887218472,-0.18186222255836526,5.0,0.0,0.11625313769351753,0.11625313769351753
311,1,4.136028439997139,20.346520771640062,0.9807727042905473,0.01457406471980459,0.5962260287430722,0.4740640196186669,0.015929677848809574,0.48434796159325383,0.7894159217335941,4.063927542878265,-93.3445531812438,15.0,1.0,0.3550200810539703,-93.3445531812438,95.33374647671783,0.8877524887575987,3.528275445223457,4.0,0.0,0.11625313769351753,0.11625313769351753
312,1,3.586405063089786,23.72098041296738,0.9638797220261835,0.44100870459736885,0.7210637302062723,0.13855776433424136,0.7717218416020417,0.984985943090313,0.23871448232358722,3.6330037703254248,-86.54696321026715,47.0,1.0,0.4641780397125188,-86.54696321026715,91.93561963488175,0.16818576064450497,6.232710540977493,5.0,0.0,0.11625313769351753,0.11625313769351753
313,1,4.3272386025047895,22.988862237713032,0.9395308068077027,0.7331861500326757,0.9721717498890371,0.0038208972958207756,0.6933368447668956,0.6900675528439477,0.5814472527739416,5.753555756294381,-87.03148624909039,31.0,1.0,0.8597309364861738,-87.03148624909039,92.56058788135985,-0.006768786544938621,0.5264157022867835,5.0,0.0,0.14521442197190154,0.14521442197190154
314,1,4.27543399957447,24.659435961634408,0.9962414662264935,0.5883519042881248,0.832293072199114,0.008740061802489466,0.478567632436661,0.9965640074461031,0.46095598940684507,2.9178927713855827,-91.61285844296202,31.0,1.0,0.7282960878305396,-91.61285844296202,96.9820059021749,-0.08420674328769451,24.860941313842233,5.0,0.0,0.12652862089578848,0.12652862089578848
315,1,4.545735717325755,23.609558978870524,0.9830080566317985,0.523306886123755,0.8451630195092698,0.41047813162469904,0.2735387122082893,0.6950537738490871,0.9492769620499288,7.0851268559849,-84.90588495236969,31.0,1.0,0.3803898868722072,-84.90588495236969,91.00316929718208,-0.08708558667976263,20.23292911264467,5.0,0.0,0.12652862089578848,0.12652862089578848
316,1,3.6213432106043144,19.873185288317107,0.7747412151347036,0.6029416178608106,0.9932709610590738,0.844215142853063,0.4373963157020224,0.902311782403011,0.33709930333508936,4.708731978885111,-85.82310887170293,23.0,1.0,0.502121398240346,-85.82310887170293,95.01998469623189,0.21099878835029529,322.27087355877177,4.0,0.0,0.15980035918579205,0.15980035918579205
317,1,4.139821625160935,19.99057771472935,0.7976184668993255,0.41129738535034593,0.9350119138005287,0.1859548016401585,0.9367387415410143,0.8164393121890747,0.9057491036833915,4.91993858009272,-82.94226540430276,31.0,1.0,0.8635487250868042,-82.94226540430276,86.46246212650777,0.20273669449233012,0.3220331545697803,5.0,0.0,0.11625313769351753,0.11625313769351753
318,1,4.232608144533067,20.872022615781923,0.7110891679837051,0.2953520843161752,0.9869502555511306,0.4842622819424172,0.10697065289319319,0.4701430495105611,0.93794424460932,3.6018821938775916,-86.84766849618592,31.0,1.0,0.9733250996833483,-86.84766849618592,92.24723176015023,-0.03012392948694753,0.4399652127317921,5.0,0.0,0.11625313769351753,0.11625313769351753
319,1,4.611156261354146,24.766579703076495,0.9883856281379368,0.0932412762438411,0.5712195024319061,0.1319906562332407,0.3695200335872221,0.8779334190952032,0.7203725935983376,5.333618357911246,-87.24937043161752,31.0,1.0,0.7714663038130792,-87.24937043161752,89.23806326574788,-0.7097857643104106,4.149150340474847,5.0,0.0,0.12652862089578848,0.12652862089578848
320,1,4.235131524615446,21.709837920750314,0.9981720085513185,0.6263626441886319,0.8929955962855927,0.22777517869425165,0.32776243253175347,0.9333724737685414,0.6460258532736566,3.187547344949947,-86.10717142054742,31.0,1.0,0.9949105320769035,-86.10717142054742,90.34084395252846,-0.17603829423380546,-0.24655343403036056,5.0,0.0,0.11625313769351753,0.11625313769351753
321,1,3.541970981870431,20.117483162530643,0.8122710808015826,0.5866398756192561,0.8944760772347166,0.7223318516656898,0.733937435362999,0.6753584838681866,0.9045611512332639,2.574386610648204,-86.59759100524039,15.0,1.0,0.33207551790633155,-86.59759100524039,92.79892072926994,0.7934678578375838,2.538201824194445,4.0,0.0,0.15980035918579205,0.15980035918579205
322,1,3.784959297363839,14.782130685239505,0.7625799036646399,0.03928737372518185,0.8050456670943185,0.09159972207222458,0.5172391831518388,0.9523953339400223,0.9418393254074121,5.229659563196618,-86.54592446815626,31.0,1.0,0.9825956816318846,-86.54592446815626,89.01386440200639,-0.47909200444932765,-0.49305234113695917,5.0,0.0,0.15980035918579205,0.15980035918579205
323,1,2.1938444408918096,14.920201907556821,0.8556984175123172,0.25501748945534947,0.91025903362382,0.08409088599972885,0.28634953995839596,0.8881522066009633,0.026431722699562867,2.3419914819860397,-91.68301465247998,31.0,1.0,0.9564956017114441,-91.68301465247998,93.64265684521028,0.1545797910250002,0.4931457027502404,5.0,0.0,0.14521442197190154,0.14521442197190154
324,1,4.314312041883312,24.480292890682527,0.9721566399584818,0.625681135903636,0.8379862867364507,0.8443193236612208,0.8130505497406051,0.9317174918483561,0.6181118214809511,3.831243844242632,-83.5681775658729,31.0,1.0,0.6112919385422773,-83.5681775658729,87.07883697932152,-0.0273599282158159,36.05894952156102,4.0,0.0,0.14521442197190154,0.14521442197190154
